data_version,Target year,Market_Node,Technology,Technology_Simplified,Operational_Status,Value
ERAA 2025 final,2028,BE00,Wind onshore,Wind,Available on market,4715
ERAA 2025 final,2028,BG00,Wind onshore,Wind,Available on market,1474
ERAA 2025 final,2028,CH00,Wind onshore,Wind,Available on market,252
ERAA 2025 final,2028,CY00,Wind onshore,Wind,Available on market,170
ERAA 2025 final,2028,CZ00,Wind onshore,Wind,Available on market,1135
ERAA 2025 final,2028,DE00,Wind offshore fixed,Wind,Available on market,15089
ERAA 2025 final,2028,DE00,Wind onshore,Wind,Available on market,79851
ERAA 2025 final,2028,DEKF_OFF,Wind offshore fixed,Wind,Available on market,336
ERAA 2025 final,2028,DKE1,Wind offshore fixed,Wind,Available on market,423
ERAA 2025 final,2028,DKE1,Wind onshore,Wind,Available on market,744
ERAA 2025 final,2028,DKKF_OFF,Wind offshore fixed,Wind,Available on market,605
ERAA 2025 final,2028,DKW1,Wind offshore fixed,Wind,Available on market,2635
ERAA 2025 final,2028,DKW1,Wind onshore,Wind,Available on market,4877
ERAA 2025 final,2028,EE00,Wind onshore,Wind,Available on market,1362
ERAA 2025 final,2028,ES00,Wind offshore floating,Wind,Available on market,100
ERAA 2025 final,2028,ES00,Wind onshore,Wind,Available on market,36432
ERAA 2025 final,2028,FI00,Wind onshore,Wind,Available on market,12841
ERAA 2025 final,2028,FR00,Wind offshore fixed,Wind,Available on market,2930
ERAA 2025 final,2028,FR00,Wind offshore floating,Wind,Available on market,85
ERAA 2025 final,2028,FR00,Wind onshore,Wind,Available on market,27650
ERAA 2025 final,2028,GR00,Wind onshore,Wind,Available on market,7004
ERAA 2025 final,2028,GR03,Wind onshore,Wind,Available on market,533
ERAA 2025 final,2028,HR00,Wind onshore,Wind,Available on market,1424
ERAA 2025 final,2028,HU00,Wind onshore,Wind,Available on market,345
ERAA 2025 final,2028,IE00,Wind offshore fixed,Wind,Available on market,25
ERAA 2025 final,2028,IE00,Wind onshore,Wind,Available on market,6441
ERAA 2025 final,2028,ITCA,Wind onshore,Wind,Available on market,1755
ERAA 2025 final,2028,ITCN,Wind onshore,Wind,Available on market,216
ERAA 2025 final,2028,ITCS,Wind onshore,Wind,Available on market,3776
ERAA 2025 final,2028,ITN1,Wind onshore,Wind,Available on market,318
ERAA 2025 final,2028,ITS1,Wind offshore fixed,Wind,Available on market,30
ERAA 2025 final,2028,ITS1,Wind onshore,Wind,Available on market,7844
ERAA 2025 final,2028,ITSA,Wind onshore,Wind,Available on market,1772
ERAA 2025 final,2028,ITSI,Wind onshore,Wind,Available on market,3481
ERAA 2025 final,2028,LT00,Wind onshore,Wind,Available on market,4015
ERAA 2025 final,2028,LUG1,Wind onshore,Wind,Available on market,396
ERAA 2025 final,2028,LV00,Wind onshore,Wind,Available on market,452
ERAA 2025 final,2028,MD00,Wind onshore,Wind,Available on market,493
ERAA 2025 final,2028,ME00,Wind onshore,Wind,Available on market,195
ERAA 2025 final,2028,MK00,Wind onshore,Wind,Available on market,117
ERAA 2025 final,2028,NL00,Wind offshore fixed,Wind,Available on market,6295
ERAA 2025 final,2028,NL00,Wind onshore,Wind,Available on market,7727
ERAA 2025 final,2028,NOM1,Wind onshore,Wind,Available on market,2111
ERAA 2025 final,2028,NON1,Wind onshore,Wind,Available on market,1160
ERAA 2025 final,2028,NOS1,Wind onshore,Wind,Available on market,406
ERAA 2025 final,2028,NOS2,Wind onshore,Wind,Available on market,1273
ERAA 2025 final,2028,NOS3,Wind onshore,Wind,Available on market,160
ERAA 2025 final,2028,PL00,Wind offshore fixed,Wind,Available on market,3037
ERAA 2025 final,2028,PL00,Wind onshore,Wind,Available on market,16314
ERAA 2025 final,2028,PT00,Wind offshore floating,Wind,Available on market,43
ERAA 2025 final,2028,PT00,Wind onshore,Wind,Available on market,6864
ERAA 2025 final,2028,RO00,Wind onshore,Wind,Available on market,7385
ERAA 2025 final,2028,RS00,Wind onshore,Wind,Available on market,6138
ERAA 2025 final,2028,SE01,Wind onshore,Wind,Available on market,4065
ERAA 2025 final,2028,SE02,Wind onshore,Wind,Available on market,7953
ERAA 2025 final,2028,SE03,Wind offshore fixed,Wind,Available on market,32
ERAA 2025 final,2028,SE03,Wind onshore,Wind,Available on market,4580
ERAA 2025 final,2028,SE04,Wind offshore fixed,Wind,Available on market,330
ERAA 2025 final,2028,SE04,Wind onshore,Wind,Available on market,2415
ERAA 2025 final,2028,SI00,Wind onshore,Wind,Available on market,60
ERAA 2025 final,2028,SK00,Wind onshore,Wind,Available on market,420
ERAA 2025 final,2028,UK00,Wind offshore fixed,Wind,Available on market,28639
ERAA 2025 final,2028,UK00,Wind offshore floating,Wind,Available on market,100
ERAA 2025 final,2028,UK00,Wind onshore,Wind,Available on market,20896
ERAA 2025 final,2028,UKNI,Wind onshore,Wind,Available on market,1635
ERAA 2025 final,2030,AT00,DSR,DSR,Available on market,600
ERAA 2025 final,2030,AT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,AT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,BA00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,BA00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,BE00,DSR,DSR,Available on market,2355
ERAA 2025 final,2030,BE00,EV - iDSR,DSR,Available on market,105
ERAA 2025 final,2030,BE00,HP - iDSR,DSR,Available on market,34
ERAA 2025 final,2030,BG00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,BG00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,CH00,EV - iDSR,DSR,Available on market,554
ERAA 2025 final,2030,CH00,HP - iDSR,DSR,Available on market,8685
ERAA 2025 final,2030,CY00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,CY00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,CZ00,DSR,DSR,Available on market,150
ERAA 2025 final,2030,CZ00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,CZ00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,DE00,DSR,DSR,Available on market,979
ERAA 2025 final,2030,DE00,EV - iDSR,DSR,Available on market,8766
ERAA 2025 final,2030,DE00,HP - iDSR,DSR,Available on market,204
ERAA 2025 final,2030,DKE1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,DKE1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,DKW1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,DKW1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,EE00,DSR,DSR,Available on market,198
ERAA 2025 final,2030,EE00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,EE00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ES00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ES00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ES00,DSR,DSR,Out of market - primary purpose ancillary service,1148
ERAA 2025 final,2030,FI00,DSR,DSR,Available on market,1679
ERAA 2025 final,2030,FI00,EV - iDSR,DSR,Available on market,2825
ERAA 2025 final,2030,FI00,HP - iDSR,DSR,Available on market,414
ERAA 2025 final,2030,FR00,DSR,DSR,Available on market,5675
ERAA 2025 final,2030,FR00,EV - iDSR,DSR,Available on market,103
ERAA 2025 final,2030,FR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,GR00,DSR,DSR,Available on market,220
ERAA 2025 final,2030,GR00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,GR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,GR03,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,GR03,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,HR00,DSR,DSR,Available on market,87
ERAA 2025 final,2030,HR00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,HR00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,HU00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,HU00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,IE00,DSR,DSR,Available on market,860
ERAA 2025 final,2030,IE00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,IE00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCA,DSR,DSR,Available on market,37
ERAA 2025 final,2030,ITCA,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCA,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCN,DSR,DSR,Available on market,189
ERAA 2025 final,2030,ITCN,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCN,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCS,DSR,DSR,Available on market,192
ERAA 2025 final,2030,ITCS,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITCS,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITN1,DSR,DSR,Available on market,1429
ERAA 2025 final,2030,ITN1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITN1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITS1,DSR,DSR,Available on market,100
ERAA 2025 final,2030,ITS1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITS1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITSA,DSR,DSR,Available on market,10
ERAA 2025 final,2030,ITSA,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITSA,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITSI,DSR,DSR,Available on market,44
ERAA 2025 final,2030,ITSI,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ITSI,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LT00,DSR,DSR,Available on market,40
ERAA 2025 final,2030,LT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LUG1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LUG1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LV00,DSR,DSR,Available on market,150
ERAA 2025 final,2030,LV00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,LV00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,MD00,EV - iDSR,DSR,Available on market,39
ERAA 2025 final,2030,MD00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ME00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,ME00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,MK00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,MK00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,MT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,MT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NL00,DSR,DSR,Available on market,1105
ERAA 2025 final,2030,NL00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NL00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOM1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOM1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NON1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NON1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS1,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS1,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS2,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS2,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS3,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,NOS3,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,PL00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,PL00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,PT00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,PT00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,RO00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,RO00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,RS00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,RS00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE01,DSR,DSR,Available on market,194
ERAA 2025 final,2030,SE01,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE01,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE02,DSR,DSR,Available on market,274
ERAA 2025 final,2030,SE02,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE02,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE03,DSR,DSR,Available on market,1423
ERAA 2025 final,2030,SE03,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE03,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE04,DSR,DSR,Available on market,396
ERAA 2025 final,2030,SE04,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SE04,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SI00,DSR,DSR,Available on market,30
ERAA 2025 final,2030,SI00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SI00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SK00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,SK00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,UK00,DSR,DSR,Available on market,6726
ERAA 2025 final,2030,UK00,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,UK00,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,UKNI,DSR,DSR,Available on market,170
ERAA 2025 final,2030,UKNI,EV - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,UKNI,HP - iDSR,DSR,Available on market,0
ERAA 2025 final,2030,AT00,Closed loop pumping,Hydro,Available on market,300
ERAA 2025 final,2030,AT00,Open loop pumping,Hydro,Available on market,5772
ERAA 2025 final,2030,AT00,Pondage,Hydro,Available on market,1150
ERAA 2025 final,2030,AT00,Reservoir,Hydro,Available on market,2559
ERAA 2025 final,2030,AT00,Run of river,Hydro,Available on market,5218
ERAA 2025 final,2030,BA00,Open loop pumping,Hydro,Available on market,440
ERAA 2025 final,2030,BA00,Pondage,Hydro,Available on market,228
ERAA 2025 final,2030,BA00,Reservoir,Hydro,Available on market,1616
ERAA 2025 final,2030,BA00,Run of river,Hydro,Available on market,32
ERAA 2025 final,2030,BE00,Closed loop pumping,Hydro,Available on market,1305
ERAA 2025 final,2030,BE00,Run of river,Hydro,Available on market,148
ERAA 2025 final,2030,BG00,Closed loop pumping,Hydro,Available on market,864
ERAA 2025 final,2030,BG00,Open loop pumping,Hydro,Available on market,535
ERAA 2025 final,2030,BG00,Reservoir,Hydro,Available on market,1281
ERAA 2025 final,2030,BG00,Run of river,Hydro,Available on market,536
ERAA 2025 final,2030,CH00,Closed loop pumping,Hydro,Available on market,1900
ERAA 2025 final,2030,CH00,Open loop pumping,Hydro,Available on market,2460
ERAA 2025 final,2030,CH00,Reservoir,Hydro,Available on market,8530
ERAA 2025 final,2030,CH00,Run of river,Hydro,Available on market,4215
ERAA 2025 final,2030,CZ00,Closed loop pumping,Hydro,Available on market,678
ERAA 2025 final,2030,CZ00,Open loop pumping,Hydro,Available on market,562
ERAA 2025 final,2030,CZ00,Reservoir,Hydro,Available on market,519
ERAA 2025 final,2030,CZ00,Run of river,Hydro,Available on market,415
ERAA 2025 final,2030,DE00,Closed loop pumping,Hydro,Available on market,6741
ERAA 2025 final,2030,DE00,Open loop pumping,Hydro,Available on market,2232
ERAA 2025 final,2030,DE00,Reservoir,Hydro,Available on market,1008
ERAA 2025 final,2030,DE00,Run of river,Hydro,Available on market,3934
ERAA 2025 final,2030,ES00,Closed loop pumping,Hydro,Available on market,4011
ERAA 2025 final,2030,ES00,Open loop pumping,Hydro,Available on market,3157
ERAA 2025 final,2030,ES00,Reservoir,Hydro,Available on market,11536
ERAA 2025 final,2030,ES00,Run of river,Hydro,Available on market,3118
ERAA 2025 final,2030,FI00,Reservoir,Hydro,Available on market,3237
ERAA 2025 final,2030,FR00,Closed loop pumping,Hydro,Available on market,1395
ERAA 2025 final,2030,FR00,Open loop pumping,Hydro,Available on market,2305
ERAA 2025 final,2030,FR00,Reservoir,Hydro,Available on market,9849
ERAA 2025 final,2030,FR00,Run of river,Hydro,Available on market,11600
ERAA 2025 final,2030,GR00,Closed loop pumping,Hydro,Available on market,680
ERAA 2025 final,2030,GR00,Open loop pumping,Hydro,Available on market,699
ERAA 2025 final,2030,GR00,Pondage,Hydro,Available on market,22
ERAA 2025 final,2030,GR00,Reservoir,Hydro,Available on market,2757
ERAA 2025 final,2030,GR00,Run of river,Hydro,Available on market,326
ERAA 2025 final,2030,HR00,Open loop pumping,Hydro,Available on market,282
ERAA 2025 final,2030,HR00,Pondage,Hydro,Available on market,313
ERAA 2025 final,2030,HR00,Reservoir,Hydro,Available on market,1423
ERAA 2025 final,2030,HR00,Run of river,Hydro,Available on market,65
ERAA 2025 final,2030,HU00,Run of river,Hydro,Available on market,63
ERAA 2025 final,2030,IE00,Closed loop pumping,Hydro,Available on market,292
